sales,profit,shipping_cost,unit_price,quantity,discount,heavy_discount,heavy_discount_regions,non_profitable,non_profitable_regions,more_qty,more_qty_regions,category_Furniture,category_Office Supplies,category_Technology
44.751999999999995,-0.5680000000000007,9.116,44.751999999999995,1,0.2,0,0,1,0,0,1,1,0,0
19.44,9.3312,1.43,6.48,3,0.0,0,0,0,0,1,1,0,1,0
40.49999999999999,4.86,9.11,40.49999999999999,1,0.0,0,0,0,0,0,0,0,0,1
9.64,4.4344,1.33,4.82,2,0.0,0,0,0,0,0,1,0,1,0
3.1679999999999993,-5.0687999999999995,1.18,1.0559999999999998,3,0.8,1,0,1,0,1,1,0,1,0
38.519999999999996,7.290000000000001,9.11,38.519999999999996,1,0.0,0,0,0,0,0,0,0,0,1
108.24000000000001,34.56,9.11,13.530000000000001,8,0.0,0,0,0,0,1,1,0,1,0
14.940000000000001,6.8724,1.12,4.98,3,0.0,0,0,0,0,1,1,0,1,0
146.78999999999996,73.35000000000001,9.11,48.929999999999986,3,0.0,0,0,0,0,1,1,0,1,0
53.495999999999995,7.055999999999997,9.11,13.373999999999999,4,0.4,1,0,0,0,1,1,0,1,0
87.98400000000001,7.303999999999985,9.11,43.992000000000004,2,0.4,1,0,0,0,0,1,1,0,0
138.432,-51.96799999999994,9.108,34.608,4,0.6,1,0,1,0,1,1,0,0,1
75.96000000000001,9.0,9.1,18.990000000000002,4,0.0,0,0,0,0,1,1,1,0,0
96.0,31.68,9.1,48.0,2,0.0,0,0,0,0,0,0,0,1,0
136.34400000000002,47.693999999999996,9.1,136.34400000000002,1,0.2,0,0,0,0,0,1,1,0,0
104.9,25.176,8.07,20.98,5,0.0,0,0,0,0,1,1,0,1,0
44.91000000000001,-35.928,7.38,7.485000000000002,6,0.7,1,0,1,0,1,1,0,1,0
45.7662,7.696199999999999,9.1,45.7662,1,0.17,0,0,0,0,0,1,0,1,0
96.98400000000001,3.2039999999999935,9.1,16.164,6,0.4,1,0,0,0,1,1,0,1,0
47.38499999999999,-2.115,9.1,15.794999999999996,3,0.1,0,0,1,0,1,1,1,0,0
103.302,38.982,9.1,51.651,2,0.1,0,0,0,0,0,1,0,1,0
37.92,2.2199999999999998,9.1,18.96,2,0.0,0,0,0,0,0,1,0,1,0
128.88000000000002,-61.32000000000002,9.1,32.220000000000006,4,0.6,1,1,1,1,1,0,0,0,1
142.74,39.96,9.1,47.580000000000005,3,0.0,0,0,0,0,1,1,0,1,0
91.476,19.235999999999997,9.1,13.068,7,0.1,0,0,0,0,1,1,0,1,0
146.78999999999996,-0.08999999999994657,9.1,24.464999999999993,6,0.5,1,0,1,0,1,1,0,1,0
129.27599999999998,6.966000000000003,9.1,14.363999999999997,9,0.1,0,0,0,0,1,1,1,0,0
109.92,38.46,9.1,54.96,2,0.0,0,0,0,0,0,0,0,1,0
118.65000000000002,42.629999999999995,9.1,16.950000000000003,7,0.0,0,0,0,0,1,1,0,1,0
123.06,-29.58,9.1,61.53,2,0.5,1,0,1,0,0,1,1,0,0
97.85999999999999,43.019999999999996,9.1,48.92999999999999,2,0.0,0,0,0,0,0,1,0,1,0
87.58200000000001,-68.538,9.1,21.895500000000002,4,0.45,1,0,1,0,1,1,0,0,1
56.58,24.869999999999997,9.1,56.58,1,0.0,0,0,0,0,0,0,1,0,0
61.04,30.52,6.01,15.26,4,0.0,0,0,0,0,1,1,0,1,0
14.73,6.9231,2.81,4.91,3,0.0,0,0,0,0,1,1,0,1,0
53.208000000000006,-2.7120000000000006,9.098,17.736,3,0.4,1,0,1,0,1,1,0,1,0
43.164,-5.7960000000000065,9.093,14.388,3,0.4,1,0,1,0,1,1,0,1,0
112.62,14.64,9.09,112.62,1,0.0,0,0,0,0,0,0,0,0,1
41.16,8.16,9.09,10.29,4,0.0,0,0,0,0,1,0,0,1,0
72.144,3.984,9.09,36.072,2,0.1,0,0,0,0,0,1,0,0,1
10.95,5.1465,1.4,3.65,3,0.0,0,0,0,0,1,1,0,1,0
126.23999999999998,41.64,9.084999999999999,21.039999999999996,6,0.0,0,0,0,0,1,1,1,0,0
198.45,89.28,9.08,198.45,1,0.0,0,0,0,0,0,0,0,1,0
248.82,89.55000000000001,31.11,248.82,1,0.0,0,0,0,0,0,0,0,0,1
53.42400000000001,4.674600000000002,7.28,17.808000000000003,3,0.2,0,0,0,0,1,1,0,1,0
53.622,16.631999999999998,9.08,17.874,3,0.1,0,0,0,0,1,1,0,1,0
52.272,10.991999999999997,9.08,13.068,4,0.1,0,0,0,0,1,1,0,1,0
61.06,28.087600000000002,2.64,30.53,2,0.0,0,0,0,0,0,1,0,1,0
94.08000000000001,18.779999999999998,9.078,31.360000000000003,3,0.0,0,0,0,0,1,1,0,1,0
129.12,48.42,9.075,25.824,5,0.2,0,0,0,0,1,1,0,1,0
83.2,6.640000000000001,9.075,20.8,4,0.0,0,0,0,0,1,1,0,1,0
136.608,-191.272,9.074,68.304,2,0.6,1,0,1,0,0,1,0,0,1
189.6,22.68,9.07,47.4,4,0.0,0,0,0,0,1,0,1,0,0
106.21799999999999,25.788000000000004,9.07,15.173999999999998,7,0.1,0,0,0,0,1,1,0,1,0
35.544000000000004,-0.888600000000002,2.39,35.544000000000004,1,0.2,0,0,1,0,0,1,1,0,0
122.69999999999999,53.849999999999994,9.07,24.54,5,0.0,0,0,0,0,1,1,0,1,0
137.34,0.0,9.07,137.34,1,0.0,0,0,0,0,0,1,0,1,0
265.10999999999996,90.12,9.07,265.10999999999996,1,0.0,0,0,0,0,0,1,0,0,1
175.36856,75.18856000000001,9.067,175.36856,1,0.002,0,0,0,0,0,1,0,0,1
103.08000000000001,26.76,9.065999999999999,34.36000000000001,3,0.0,0,0,0,0,1,1,0,1,0
83.52,2.719999999999993,9.062999999999999,10.44,8,0.4,1,0,0,0,1,1,0,1,0
44.2,8.8,9.062999999999999,8.84,5,0.0,0,0,0,0,1,1,0,1,0
155.52,5.1200000000000045,9.061,19.44,8,0.4,1,0,0,0,1,1,0,1,0
274.8,96.15,9.06,54.96,5,0.0,0,0,0,0,1,1,0,1,0
71.1,-54.089999999999996,9.06,23.7,3,0.5,1,0,1,0,1,1,1,0,0
33.56799999999999,-53.708800000000025,1.85,4.195999999999999,8,0.8,1,0,1,0,1,1,0,1,0
39.3324,8.0724,9.06,19.6662,2,0.27,0,0,0,0,0,1,0,1,0
76.923,-18.206999999999994,9.06,25.641000000000002,3,0.45,1,0,1,0,1,1,0,1,0
78.81600000000002,-98.54400000000001,9.06,19.704000000000004,4,0.6,1,1,1,1,1,0,0,1,0
51.624,14.904,9.06,25.812,2,0.1,0,0,0,0,0,1,0,1,0
51.54,10.8,9.06,51.54,1,0.0,0,0,0,0,0,1,0,1,0
189.96,15.120000000000001,9.06,47.49,4,0.0,0,0,0,0,1,1,0,1,0
50.46,0.99,9.06,50.46,1,0.0,0,0,0,0,0,1,0,1,0
3.96,0.07920000000000016,1.6600000000000001,1.98,2,0.0,0,0,0,0,0,1,0,1,0
12.96,6.2208000000000006,1.62,6.48,2,0.0,0,0,0,0,0,1,0,1,0
103.76999999999998,14.52,9.06,103.76999999999998,1,0.0,0,0,0,0,0,0,0,0,1
123.85259999999997,7.452600000000004,9.06,61.92629999999998,2,0.17,0,0,0,0,0,1,0,0,1
212.93999999999997,-42.699999999999974,9.056999999999999,30.419999999999995,7,0.4,1,0,1,0,1,1,0,0,1
62.13600000000001,-39.384,9.054,20.712000000000003,3,0.4,1,0,1,0,1,1,0,1,0
59.78000000000001,29.82,9.053,8.540000000000001,7,0.0,0,0,0,0,1,1,0,1,0
84.1,21.0,9.052,16.82,5,0.0,0,0,0,0,1,1,0,1,0
129.84300000000002,40.382999999999996,9.05,43.281000000000006,3,0.1,0,0,0,0,1,1,0,1,0
62.64,19.349999999999998,9.05,20.88,3,0.0,0,0,0,0,1,1,0,1,0
63.269999999999996,31.589999999999996,9.05,21.09,3,0.0,0,0,0,0,1,1,0,1,0
25.920000000000005,9.396,1.52,5.184000000000001,5,0.2,0,0,0,0,1,1,0,1,0
151.875,-3.075000000000017,9.05,30.375,5,0.5,1,0,1,0,1,1,0,1,0
104.463,-88.737,9.05,20.892599999999998,5,0.47000000000000003,1,0,1,0,1,1,0,1,0
270.9,27.0,9.046,54.17999999999999,5,0.0,0,0,0,0,1,1,0,0,1
76.74000000000001,36.06,9.04,38.370000000000005,2,0.0,0,0,0,0,0,1,0,1,0
687.4,48.11799999999998,58.73,137.48,5,0.0,0,0,0,0,1,1,1,0,0
173.37,81.48,9.04,173.37,1,0.0,0,0,0,0,0,1,0,0,1
99.72479999999999,-60.295199999999994,9.04,14.246399999999998,7,0.47000000000000003,1,0,1,0,1,1,0,1,0
65.13,2.58,9.04,65.13,1,0.0,0,0,0,0,0,0,0,0,1
219.18400000000003,19.178600000000003,20.62,109.59200000000001,2,0.2,0,0,0,0,0,1,0,0,1
159.8,70.31200000000001,10.34,39.95,4,0.0,0,0,0,0,1,1,0,0,1
97.01999999999998,31.02,8.39,48.50999999999999,2,0.0,0,0,0,0,0,0,0,1,0
132.39000000000001,42.300000000000004,9.03,44.13,3,0.0,0,0,0,0,1,1,0,0,1
67.4,17.523999999999997,4.87,13.48,5,0.0,0,0,0,0,1,1,0,1,0
67.8,1.3559999999999945,4.8,16.95,4,0.0,0,0,0,0,1,1,0,0,1
69.84,27.900000000000002,9.03,34.92,2,0.0,0,0,0,0,0,1,0,1,0
52.019999999999996,20.759999999999998,9.03,26.009999999999998,2,0.0,0,0,0,0,0,1,0,1,0
18.76,5.252800000000001,2.35,9.38,2,0.0,0,0,0,0,0,1,0,1,0
51.66,18.06,9.03,25.83,2,0.0,0,0,0,0,0,1,0,1,0
48.96,22.02,9.03,48.96,1,0.0,0,0,0,0,0,1,0,1,0
84.84000000000002,12.72,9.03,42.42000000000001,2,0.0,0,0,0,0,0,1,1,0,0
220.08,-62.42,9.025,44.016000000000005,5,0.4,1,0,1,0,1,1,1,0,0
126.38400000000001,6.263999999999993,9.020999999999999,42.12800000000001,3,0.2,0,0,0,0,1,1,1,0,0
115.85999999999999,47.459999999999994,9.020999999999999,38.62,3,0.0,0,0,0,0,1,1,1,0,0
16.256,1.2192000000000007,1.78,8.128,2,0.2,0,0,0,0,0,1,0,1,0
100.19999999999999,6.0,9.02,25.049999999999997,4,0.0,0,0,0,0,1,1,0,1,0
18.96,8.532,1.56,9.48,2,0.0,0,0,0,0,0,1,1,0,0
110.23200000000003,-129.52800000000002,9.02,55.116000000000014,2,0.6,1,1,1,1,0,0,0,1,0
87.31799999999998,-32.02199999999999,9.02,29.105999999999995,3,0.4,1,0,1,0,1,1,0,1,0
151.92000000000002,12.0,9.02,18.990000000000002,8,0.0,0,0,0,0,1,1,0,1,0
175.56,-27.690000000000012,9.02,35.112,5,0.3,1,0,1,0,1,1,1,0,0
139.125,-89.14500000000001,9.02,19.875,7,0.5,1,0,1,0,1,1,0,0,1
70.55999999999999,-22.44000000000001,9.015,11.759999999999998,6,0.4,1,0,1,0,1,1,0,0,1
52.199999999999996,-14.639999999999993,9.01,13.049999999999999,4,0.5,1,0,1,0,1,1,0,1,0
110.28,20.94,9.01,55.14,2,0.0,0,0,0,0,0,0,0,1,0
166.13099999999997,36.771,9.01,23.732999999999997,7,0.1,0,0,0,0,1,1,0,1,0
11.34,5.5565999999999995,1.45,11.34,1,0.0,0,0,0,0,0,1,0,1,0
5.9399999999999995,1.6038,1.42,1.9799999999999998,3,0.0,0,0,0,0,1,1,0,0,1
56.85000000000001,10.8,9.01,11.370000000000001,5,0.0,0,0,0,0,1,1,0,1,0
142.15200000000002,-95.98799999999999,9.01,71.07600000000001,2,0.6,1,1,1,1,0,0,1,0,0
68.17200000000001,-20.478000000000023,9.01,68.17200000000001,1,0.6,1,1,1,1,0,0,1,0,0
101.46000000000001,32.46,9.01,50.730000000000004,2,0.0,0,0,0,0,0,1,0,1,0
58.2,2.2800000000000002,9.01,14.55,4,0.0,0,1,0,1,1,0,0,1,0
108.21600000000001,-45.144000000000005,9.01,27.054000000000002,4,0.4,1,0,1,0,1,1,0,1,0
113.03999999999999,23.64,9.01,28.259999999999998,4,0.0,0,0,0,0,1,0,0,1,0
115.06500000000001,-39.19500000000001,9.01,38.355000000000004,3,0.5,1,0,1,0,1,1,0,1,0
108.92,27.2,9.001999999999999,54.46,2,0.0,0,0,0,0,0,1,0,0,1
494.64,197.82,9.001000000000001,164.88,3,0.0,0,0,0,0,1,1,0,0,1
107.76,49.56,9.0,26.94,4,0.0,0,0,0,0,1,1,0,1,0
32.4,11.97,9.0,10.799999999999999,3,0.0,0,0,0,0,1,1,0,1,0
273.48,27.299999999999997,9.0,136.74,2,0.0,0,0,0,0,0,1,0,0,1
66.93119999999999,-1.648799999999996,9.0,22.310399999999998,3,0.17,0,0,1,0,1,1,0,1,0
105.72,2.04,9.0,26.43,4,0.0,0,0,0,0,1,1,0,1,0
11.808,4.2804,1.31,5.904,2,0.2,0,0,0,0,0,1,0,1,0
74.205,-50.535,9.0,24.735,3,0.5,1,0,1,0,1,1,0,1,0
2.52,0.1008,1.18,1.26,2,0.0,0,0,0,0,0,1,0,1,0
90.58770000000001,-23.02230000000001,9.0,90.58770000000001,1,0.37,1,0,1,0,0,1,1,0,0
103.2,10.24,8.995000000000001,12.9,8,0.0,0,0,0,0,1,1,0,1,0
12.12,2.5451999999999995,1.07,3.03,4,0.0,0,0,0,0,1,1,0,0,1
141.63,36.81,8.99,141.63,1,0.0,0,0,0,0,0,0,0,1,0
252.3,4.95,8.99,50.46,5,0.0,0,0,0,0,1,1,0,1,0
81.44999999999999,21.9,8.99,16.29,5,0.0,0,0,0,0,1,1,0,1,0
79.74,39.78,8.99,13.29,6,0.0,0,0,0,0,1,1,0,1,0
146.1,18.900000000000002,8.99,29.22,5,0.0,0,0,0,0,1,1,0,1,0
134.62199999999999,-0.01799999999999713,8.99,134.62199999999999,1,0.1,0,0,1,0,0,1,1,0,0
112.0,6.720000000000001,8.988,14.0,8,0.0,0,0,0,0,1,1,0,1,0
51.16000000000001,18.919999999999998,8.986,25.580000000000005,2,0.0,0,0,0,0,0,1,0,1,0
69.29999999999998,33.9,8.986,23.099999999999994,3,0.0,0,0,0,0,1,1,0,1,0
103.5,-27.6,8.985,20.7,5,0.4,1,0,1,0,1,1,1,0,0
59.94,28.171799999999998,16.16,19.98,3,0.0,0,0,0,0,1,1,0,1,0
104.57999999999998,-172.55700000000007,12.61,11.619999999999997,9,0.8,1,0,1,0,1,1,0,1,0
17.12,4.9647999999999985,5.37,4.28,4,0.0,0,0,0,0,1,1,0,1,0
54.599999999999994,18.45,8.98,10.919999999999998,5,0.0,0,0,0,0,1,1,0,1,0
114.83999999999997,25.199999999999996,8.98,19.139999999999997,6,0.0,0,0,0,0,1,1,0,1,0
68.67,10.98,8.98,22.89,3,0.0,0,0,0,0,1,1,0,1,0
25.920000000000005,9.072,4.41,5.184000000000001,5,0.2,0,0,0,0,1,1,0,1,0
18.312,-12.207999999999995,2.6,4.578,4,0.7,1,0,1,0,1,1,0,1,0
166.284,-72.096,8.98,83.142,2,0.4,1,0,1,0,0,1,0,0,1
57.599999999999994,25.92,8.98,28.799999999999997,2,0.0,0,0,0,0,0,1,0,1,0
166.92000000000002,80.1,8.98,83.46000000000001,2,0.0,0,0,0,0,0,1,0,0,1
49.32000000000001,5.4,8.98,49.32000000000001,1,0.0,0,0,0,0,0,0,0,1,0
48.195,19.275,8.98,24.0975,2,0.15000000000000002,0,0,0,0,0,1,0,1,0
62.568000000000005,-36.432,8.98,31.284000000000002,2,0.45,1,0,1,0,0,1,0,1,0
89.46000000000001,44.730000000000004,8.98,29.820000000000004,3,0.0,0,0,0,0,1,1,0,1,0
143.36,8.959999999999997,8.979000000000001,143.36,1,0.2,0,0,0,0,0,1,1,0,0
90.24,-10.560000000000002,8.979000000000001,18.048,5,0.4,1,0,1,0,1,1,0,1,0
204.74999999999997,79.80000000000001,8.97,40.949999999999996,5,0.0,0,0,0,0,1,1,0,1,0
8.016,1.0019999999999993,1.65,2.672,3,0.2,0,0,0,0,1,1,0,1,0
54.17999999999999,27.06,8.97,27.089999999999996,2,0.0,0,1,0,1,0,0,0,1,0
41.43999999999999,1.24,8.97,41.43999999999999,1,0.0,0,0,0,0,0,1,0,1,0
26.46,11.370000000000001,8.97,26.46,1,0.0,0,0,0,0,0,0,0,1,0
57.39,3.99,8.97,57.39,1,0.0,0,0,0,0,0,0,0,1,0
110.484,-9.876,8.97,27.621,4,0.1,0,0,1,0,1,1,0,1,0
17.472,5.678399999999998,1.4,5.824000000000001,3,0.2,0,0,0,0,1,1,0,1,0
80.67599999999999,3.8759999999999977,8.97,40.337999999999994,2,0.17,0,0,0,0,0,1,0,1,0
44.604,-86.25599999999997,8.97,44.604,1,0.7,1,1,1,1,0,0,0,0,1
121.88550000000001,48.385499999999986,8.97,24.377100000000002,5,0.17,0,0,0,0,1,1,0,1,0
108.91199999999999,-16.367999999999995,8.964,36.303999999999995,3,0.2,0,0,1,0,1,1,0,0,1
67.572,-45.047999999999945,8.96,33.786,2,0.7,1,0,1,0,0,1,0,0,1
30.510000000000005,-0.6900000000000004,8.96,15.255000000000003,2,0.1,0,0,1,0,0,1,0,1,0
63.870000000000005,18.509999999999998,8.96,63.870000000000005,1,0.0,0,0,0,0,0,1,1,0,0
258.0,123.75,8.96,51.6,5,0.0,0,0,0,0,1,1,1,0,0
128.37,55.17,8.96,128.37,1,0.0,0,0,0,0,0,1,0,1,0
155.1165,-3.0134999999999934,8.96,22.1595,7,0.45,1,0,1,0,1,1,0,0,1
174.95000000000002,45.487,20.09,34.99,5,0.0,0,0,0,0,1,1,0,1,0
58.74000000000001,20.52,8.96,29.370000000000005,2,0.0,0,1,0,1,0,0,0,1,0
42.089999999999996,-26.129999999999995,8.96,21.044999999999998,2,0.5,1,0,1,0,0,1,0,1,0
93.17999999999999,-65.34,8.96,23.294999999999998,4,0.5,1,0,1,0,1,1,0,1,0
70.38,32.22,8.96,11.729999999999999,6,0.0,0,0,0,0,1,1,0,1,0
109.69,51.55429999999999,10.46,15.67,7,0.0,0,0,0,0,1,1,0,1,0
99.94999999999999,22.9885,9.89,19.99,5,0.0,0,0,0,0,1,1,1,0,0
88.47,-51.39,8.96,14.745,6,0.5,1,0,1,0,1,1,0,1,0
178.24,64.16,8.958,89.12,2,0.0,0,0,0,0,0,1,1,0,0
74.39999999999999,11.16,8.956999999999999,24.799999999999997,3,0.0,0,0,0,0,1,1,0,1,0
50.959999999999994,2.5199999999999996,8.955,7.279999999999999,7,0.0,0,0,0,0,1,1,0,1,0
48.357000000000006,1.0469999999999988,8.95,48.357000000000006,1,0.1,0,0,0,0,0,1,0,1,0
119.46,15.51,8.95,10.86,11,0.0,0,0,0,0,1,1,0,1,0
147.69000000000003,67.86,8.95,49.23000000000001,3,0.0,0,0,0,0,1,1,0,1,0
22.799999999999997,5.22,8.95,11.399999999999999,2,0.0,0,0,0,0,0,1,0,1,0
117.12,5.76,8.95,29.28,4,0.0,0,1,0,1,1,0,0,1,0
26.325,-14.324999999999998,8.95,5.265,5,0.5,1,0,1,0,1,1,0,1,0
156.512,52.82279999999999,9.22,39.128,4,0.2,0,0,0,0,1,1,0,1,0
96.60000000000001,11.58,8.95,48.300000000000004,2,0.0,0,0,0,0,0,1,0,1,0
141.9,58.179,8.65,28.380000000000003,5,0.0,0,0,0,0,1,1,0,0,1
80.83200000000001,12.112,8.949,20.208000000000002,4,0.4,1,0,0,0,1,1,1,0,0
175.68,68.4,8.947,29.28,6,0.0,0,0,0,0,1,1,0,1,0
50.58,22.74,8.943000000000001,16.86,3,0.0,0,0,0,0,1,1,0,1,0
75.80000000000001,11.359999999999998,8.940999999999999,37.900000000000006,2,0.0,0,0,0,0,0,1,0,0,1
64.80000000000001,-4.320000000000001,8.94,10.800000000000002,6,0.1,0,0,1,0,1,1,0,1,0
48.96,-16.68,8.94,24.48,2,0.5,1,0,1,0,0,1,0,1,0
116.883,27.243000000000006,8.94,38.961,3,0.1,0,0,0,0,1,1,0,1,0
90.44999999999999,28.799999999999997,8.94,18.089999999999996,5,0.0,0,0,0,0,1,1,0,1,0
126.09,21.419999999999998,8.94,126.09,1,0.0,0,0,0,0,0,0,0,0,1
74.07000000000001,5.8500000000000005,8.94,24.69,3,0.0,0,0,0,0,1,1,0,1,0
132.89999999999998,3.9000000000000004,8.94,13.289999999999997,10,0.0,0,0,0,0,1,1,0,1,0
141.03,26.73,8.94,47.01,3,0.0,0,0,0,0,1,1,0,1,0
101.03999999999999,29.28,8.94,50.519999999999996,2,0.0,0,0,0,0,0,1,0,1,0
75.41999999999999,9.72,8.94,12.569999999999999,6,0.0,0,0,0,0,1,0,0,1,0
220.20000000000002,2.16,8.94,110.10000000000001,2,0.0,0,0,0,0,0,1,1,0,0
110.03999999999999,8.790000000000001,8.94,110.03999999999999,1,0.0,0,0,0,0,0,1,1,0,0
254.94,2.52,8.94,127.47,2,0.0,0,1,0,1,0,0,0,1,0
110.03999999999999,8.790000000000001,8.94,110.03999999999999,1,0.0,0,1,0,1,0,0,1,0,0
83.92,5.874399999999994,6.28,20.98,4,0.0,0,0,0,0,1,1,1,0,0
43.361999999999995,1.4220000000000006,8.94,21.680999999999997,2,0.1,0,0,0,0,0,1,0,1,0
183.0648,30.784799999999997,8.94,45.7662,4,0.17,0,0,0,0,1,1,0,1,0
65.22,24.119999999999997,8.94,65.22,1,0.0,0,1,0,1,0,0,0,0,1
114.225,-20.625,8.94,22.845,5,0.5,1,0,1,0,1,1,0,1,0
48.959999999999994,-4.680000000000001,8.94,12.239999999999998,4,0.15000000000000002,0,0,1,0,1,1,0,1,0
98.64000000000001,9.84,8.94,49.32000000000001,2,0.0,0,0,0,0,0,1,0,1,0
46.099999999999994,22.5,8.939,9.219999999999999,5,0.0,0,0,0,0,1,1,0,1,0
55.36,-78.94000000000001,8.931999999999999,11.072,5,0.6,1,0,1,0,1,1,0,0,1
61.18000000000001,7.279999999999999,8.931000000000001,8.74,7,0.0,0,0,0,0,1,1,0,1,0
138.96,36.089999999999996,8.93,46.32,3,0.0,0,0,0,0,1,1,0,1,0
795.2063999999998,245.4064,8.93,159.04127999999997,5,0.002,0,0,0,0,1,1,0,0,1
131.22000000000003,27.569999999999997,8.93,26.244000000000007,5,0.1,0,0,0,0,1,1,0,1,0
146.88,52.83,8.93,48.96,3,0.0,0,0,0,0,1,1,0,1,0
207.36,31.08,8.93,51.84,4,0.0,0,1,0,1,1,0,0,1,0
103.19999999999999,49.5,8.93,51.599999999999994,2,0.0,0,0,0,0,0,1,1,0,0
56.412,-35.748,8.925,18.804,3,0.4,1,0,1,0,1,1,0,1,0
113.81999999999998,56.88000000000001,8.925,37.93999999999999,3,0.0,0,0,0,0,1,1,0,1,0
107.4,46.1,8.922,21.48,5,0.0,0,0,0,0,1,1,0,1,0
205.74,-5.519999999999996,8.92,102.87,2,0.25,0,0,1,0,0,1,1,0,0
261.78000000000003,28.77,8.92,261.78000000000003,1,0.0,0,1,0,1,0,0,0,0,1
121.08,41.160000000000004,8.92,30.27,4,0.0,0,0,0,0,1,1,0,1,0
102.84,9.24,8.92,51.42,2,0.0,0,1,0,1,0,0,0,1,0
49.019999999999996,1.44,8.92,24.509999999999998,2,0.0,0,0,0,0,0,1,0,1,0
79.74,26.31,8.92,79.74,1,0.0,0,0,0,0,0,0,0,0,1
142.01999999999998,2.79,8.92,47.339999999999996,3,0.0,0,0,0,0,1,1,1,0,0
144.42000000000002,18.75,8.92,144.42000000000002,1,0.0,0,0,0,0,0,1,0,0,1
109.296,33.995999999999995,8.92,109.296,1,0.1,0,0,0,0,0,1,0,0,1
107.54999999999998,-30.149999999999977,8.92,21.509999999999998,5,0.5,1,0,1,0,1,1,0,0,1
49.59,12.330000000000002,8.92,16.53,3,0.0,0,0,0,0,1,1,0,1,0
47.52,11.4,8.918000000000001,15.840000000000002,3,0.0,0,0,0,0,1,1,1,0,0
61.560000000000024,22.74,8.917,20.520000000000007,3,0.0,0,0,0,0,1,1,0,0,1
1048.7999999999997,157.32,8.916,349.5999999999999,3,0.0,0,0,0,0,1,1,0,1,0
99.528,13.24799999999999,8.913,49.764,2,0.4,1,0,0,0,0,1,1,0,0
39.98,9.1954,3.19,19.99,2,0.0,0,0,0,0,0,1,1,0,0
217.98000000000002,74.1,8.91,108.99000000000001,2,0.0,0,0,0,0,0,1,0,0,1
103.89600000000002,-145.464,8.91,51.94800000000001,2,0.6,1,1,1,1,0,0,0,0,1
28.91,8.672999999999998,2.23,4.13,7,0.0,0,0,0,0,1,1,0,1,0
44.82,19.68,8.91,22.41,2,0.0,0,1,0,1,0,0,0,1,0
133.20000000000002,23.97,8.91,133.20000000000002,1,0.0,0,0,0,0,0,0,0,1,0
95.28,24.72,8.91,23.82,4,0.0,0,0,0,0,1,1,0,1,0
13.4,6.4319999999999995,1.96,13.4,1,0.0,0,0,0,0,0,1,1,0,0
29.339999999999996,10.855799999999999,1.8199999999999998,9.78,3,0.0,0,0,0,0,1,1,0,0,1
135.45,67.64999999999999,8.91,27.089999999999996,5,0.0,0,0,0,0,1,1,0,1,0
88.40400000000001,-63.396000000000015,8.9,22.101000000000003,4,0.47000000000000003,1,0,1,0,1,1,0,1,0
262.089,-12.350999999999999,8.9,262.089,1,0.15,0,0,1,0,0,1,0,0,1
62.400000000000006,3.12,8.9,31.200000000000003,2,0.0,0,0,0,0,0,1,0,1,0
80.75699999999999,21.507,8.9,80.75699999999999,1,0.1,0,0,0,0,0,1,0,0,1
58.9632,6.373200000000001,8.9,58.9632,1,0.17,0,0,0,0,0,1,0,1,0
123.07200000000003,-4.688000000000005,8.9,30.768000000000008,4,0.2,0,0,1,0,1,1,1,0,0
46.44,7.83,8.9,15.479999999999999,3,0.0,0,0,0,0,1,1,0,1,0
75.6,36.24,8.9,37.8,2,0.0,0,0,0,0,0,1,0,1,0
35.76,12.120000000000001,8.9,17.88,2,0.0,0,0,0,0,0,1,0,1,0
4.98,2.3406000000000002,1.76,4.98,1,0.0,0,0,0,0,0,1,0,1,0
1242.8999999999999,262.3899999999999,124.14,248.57999999999998,5,0.1,0,0,0,0,1,1,1,0,0
23.4,1.3800000000000001,8.9,23.4,1,0.0,0,1,0,1,0,0,0,1,0
65.28,6.519999999999999,8.897,32.64,2,0.2,0,0,0,0,0,1,0,1,0
151.67999999999998,17.04,8.897,25.279999999999998,6,0.2,0,0,0,0,1,1,1,0,0
49.56000000000001,11.88,8.895,24.780000000000005,2,0.0,0,0,0,0,0,1,0,1,0
61.08,6.06,8.893,20.36,3,0.0,0,0,0,0,1,1,0,1,0
194.73999999999998,23.240000000000002,8.892,27.819999999999997,7,0.0,0,0,0,0,1,1,0,0,1
101.70000000000002,11.16,8.89,16.950000000000003,6,0.0,0,0,0,0,1,1,0,1,0
112.6755,-29.494500000000002,8.89,16.0965,7,0.27,0,0,1,0,1,1,0,1,0
96.89999999999999,0.0,8.89,48.449999999999996,2,0.0,0,1,0,1,0,0,0,1,0
180.48000000000002,61.199999999999996,8.89,22.560000000000002,8,0.0,0,0,0,0,1,1,0,1,0
184.66,84.94359999999999,17.74,26.38,7,0.0,0,0,0,0,1,1,0,1,0
68.47200000000001,23.109299999999998,14.2,22.824,3,0.2,0,0,0,0,1,1,0,1,0
55.0539,-11.2761,8.89,18.3513,3,0.17,0,0,1,0,1,1,0,1,0
41.7,4.9799999999999995,8.89,41.7,1,0.0,0,0,0,0,0,1,0,1,0
151.98000000000002,66.87,8.89,151.98000000000002,1,0.0,0,1,0,1,0,0,1,0,0
90.048,-1.1319999999999992,8.886,90.048,1,0.2,0,0,1,0,0,1,1,0,0
140.736,52.775999999999996,12.51,17.592,8,0.2,0,0,0,0,1,1,0,1,0
